time,x_ref,y_ref,z_ref,yaw_ref,task_phase,actual_mass_scale,mass_estimate_scale,mass_phase,acc_residual_raw_z_m_s2,disturbance_hat_z_m_s2,disturbance_comp_z_m_s2,acc_residual_after_comp_z_m_s2,controller_mode,disturbance_type
20.08,2.3886617869138558,-0.8056691065430721,2.1611338213086144,-2.677945044588987,RETURN,1.0,1.000000000197159,payload_released,1.9619999999999997,1.9619999999999995,1.6350000003223546,0.32699999967764515,MASS_ADAPTATION,MASS_CHANGE
20.09,2.3848488405182127,-0.8075755797408937,2.1615151159481787,-2.677945044588987,RETURN,1.0,1.0000000001892726,payload_released,1.9619999999999997,1.9619999999999995,1.6350000003094605,0.3269999996905393,MASS_ADAPTATION,MASS_CHANGE
20.1,2.3810525184000015,-0.8094737407999993,2.16189474816,-2.677945044588987,RETURN,1.0,1.0000000001817018,payload_released,1.9619999999999997,1.9619999999999995,1.635000000297082,0.3269999997029178,MASS_ADAPTATION,MASS_CHANGE
20.11,2.3772729078935195,-0.8113635460532402,2.162272709210648,-2.677945044588987,RETURN,1.0,1.0000000001744338,payload_released,1.9619999999999997,1.9619999999999995,1.635000000285199,0.32699999971480076,MASS_ADAPTATION,MASS_CHANGE
20.12,2.3735100955138777,-0.8132449522430611,2.1626489904486124,-2.677945044588987,RETURN,1.0,1.0000000001674565,payload_released,1.9619999999999997,1.9619999999999995,1.635000000273791,0.32699999972620875,MASS_ADAPTATION,MASS_CHANGE
20.13,2.369764166950912,-0.8151179165245439,2.1630235833049087,-2.677945044588987,RETURN,1.0,1.000000000160758,payload_released,1.9619999999999997,1.9619999999999995,1.635000000262839,0.32699999973716065,MASS_ADAPTATION,MASS_CHANGE
20.14,2.366035207063123,-0.8169823964684385,2.163396479293688,-2.677945044588987,RETURN,1.0,1.0000000001543277,payload_released,1.9619999999999997,1.9619999999999995,1.6350000002523253,0.32699999974767446,MASS_ADAPTATION,MASS_CHANGE
20.15,2.3623232998716057,-0.8188383500641971,2.1637676700128394,-2.677945044588987,RETURN,1.0,1.0000000001481546,payload_released,1.9619999999999997,1.9619999999999995,1.6350000002422325,0.3269999997577673,MASS_ADAPTATION,MASS_CHANGE
20.16,2.358628528553984,-0.820685735723008,2.1641371471446016,-2.677945044588987,RETURN,1.0,1.0000000001422285,payload_released,1.9619999999999997,1.9619999999999995,1.6350000002325433,0.3269999997674564,MASS_ADAPTATION,MASS_CHANGE
20.17,2.354950975438342,-0.8225245122808289,2.164504902456166,-2.677945044588987,RETURN,1.0,1.0000000001365392,payload_released,1.9619999999999997,1.9619999999999995,1.6350000002232412,0.32699999977675853,MASS_ADAPTATION,MASS_CHANGE
20.18,2.351290721997153,-0.8243546390014236,2.1648709278002847,-2.677945044588987,RETURN,1.0,1.0000000001310778,payload_released,1.9619999999999997,1.9619999999999995,1.635000000214312,0.32699999978568783,MASS_ADAPTATION,MASS_CHANGE
20.19,2.3476478488412167,-0.8261760755793917,2.1652352151158785,-2.677945044588987,RETURN,1.0,1.0000000001258347,payload_released,1.9619999999999997,1.9619999999999995,1.6350000002057394,0.3269999997942603,MASS_ADAPTATION,MASS_CHANGE
20.2,2.3440224357135806,-0.8279887821432097,2.165597756428642,-2.677945044588987,RETURN,1.0,1.0000000001208011,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001975096,0.32699999980249017,MASS_ADAPTATION,MASS_CHANGE
20.21,2.3404145614834846,-0.8297927192582576,2.1659585438516515,-2.677945044588987,RETURN,1.0,1.000000000115969,payload_released,1.9619999999999997,1.9619999999999995,1.635000000189609,0.32699999981039074,MASS_ADAPTATION,MASS_CHANGE
20.22,2.336824304140288,-0.831587847929856,2.1663175695859715,-2.677945044588987,RETURN,1.0,1.0000000001113303,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001820246,0.3269999998179751,MASS_ADAPTATION,MASS_CHANGE
20.23,2.3332517407873965,-0.8333741296063018,2.1666748259212607,-2.677945044588987,RETURN,1.0,1.0000000001068772,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001747438,0.32699999982525596,MASS_ADAPTATION,MASS_CHANGE
20.24,2.329696947636198,-0.8351515261819009,2.16703030523638,-2.677945044588987,RETURN,1.0,1.000000000102602,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001677538,0.3269999998322459,MASS_ADAPTATION,MASS_CHANGE
20.25,2.3261600000000007,-0.8369199999999997,2.167384,-2.677945044588987,RETURN,1.0,1.0000000000984979,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001610436,0.3269999998389561,MASS_ADAPTATION,MASS_CHANGE
20.26,2.3226409722879486,-0.8386795138560257,2.1677359027712053,-2.677945044588987,RETURN,1.0,1.000000000094558,payload_released,1.9619999999999997,1.9619999999999995,1.635000000154602,0.32699999984539785,MASS_ADAPTATION,MASS_CHANGE
20.27,2.3191399379989743,-0.8404300310005128,2.168086006200103,-2.677945044588987,RETURN,1.0,1.0000000000907756,payload_released,1.9619999999999997,1.9619999999999995,1.635000000148418,0.3269999998515818,MASS_ADAPTATION,MASS_CHANGE
20.28,2.315656969715711,-0.8421715151421445,2.168434303028429,-2.677945044588987,RETURN,1.0,1.0000000000871445,payload_released,1.9619999999999997,1.9619999999999995,1.635000000142481,0.3269999998575188,MASS_ADAPTATION,MASS_CHANGE
20.29,2.312192139098441,-0.8439039304507796,2.168780786090156,-2.677945044588987,RETURN,1.0,1.0000000000836589,payload_released,1.9619999999999997,1.9619999999999995,1.635000000136782,0.3269999998632178,MASS_ADAPTATION,MASS_CHANGE
20.3,2.308745516879013,-0.8456272415604935,2.1691254483120987,-2.677945044588987,RETURN,1.0,1.0000000000803126,payload_released,1.9619999999999997,1.9619999999999995,1.635000000131311,0.3269999998686888,MASS_ADAPTATION,MASS_CHANGE
20.31,2.3053171728547825,-0.8473414135726087,2.1694682827145217,-2.677945044588987,RETURN,1.0,1.0000000000771,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001260583,0.32699999987394146,MASS_ADAPTATION,MASS_CHANGE
20.32,2.301907175882551,-0.8490464120587244,2.169809282411745,-2.677945044588987,RETURN,1.0,1.0000000000740161,payload_released,1.9619999999999997,1.9619999999999995,1.635000000121016,0.32699999987898365,MASS_ADAPTATION,MASS_CHANGE
20.33,2.2985155938724717,-0.8507422030637641,2.170148440612753,-2.677945044588987,RETURN,1.0,1.0000000000710556,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001161755,0.3269999998838242,MASS_ADAPTATION,MASS_CHANGE
20.34,2.2951424937820164,-0.8524287531089918,2.1704857506217987,-2.677945044588987,RETURN,1.0,1.0000000000682134,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001115286,0.32699999988847117,MASS_ADAPTATION,MASS_CHANGE
20.35,2.2917879416098774,-0.8541060291950613,2.1708212058390126,-2.677945044588987,RETURN,1.0,1.000000000065485,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001070675,0.32699999989293227,MASS_ADAPTATION,MASS_CHANGE
20.36,2.288452002389915,-0.8557739988050426,2.1711547997610086,-2.677945044588987,RETURN,1.0,1.0000000000628657,payload_released,1.9619999999999997,1.9619999999999995,1.6350000001027851,0.3269999998972146,MASS_ADAPTATION,MASS_CHANGE
20.37,2.285134740185089,-0.8574326299074555,2.171486525981491,-2.677945044588987,RETURN,1.0,1.000000000060351,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000986737,0.326999999901326,MASS_ADAPTATION,MASS_CHANGE
20.38,2.2818362180813807,-0.8590818909593096,2.171816378191862,-2.677945044588987,RETURN,1.0,1.000000000057937,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000947267,0.32699999990527306,MASS_ADAPTATION,MASS_CHANGE
20.39,2.278556498181739,-0.8607217509091305,2.172144350181826,-2.677945044588987,RETURN,1.0,1.0000000000556195,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000909375,0.32699999990906226,MASS_ADAPTATION,MASS_CHANGE
20.4,2.2752956415999996,-0.8623521792000002,2.17247043584,-2.677945044588987,RETURN,1.0,1.0000000000533946,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000873,0.3269999999126998,MASS_ADAPTATION,MASS_CHANGE
20.41,2.2720537084548242,-0.8639731457725879,2.172794629154518,-2.677945044588987,RETURN,1.0,1.000000000051259,payload_released,1.9619999999999997,1.9619999999999995,1.635000000083808,0.32699999991619166,MASS_ADAPTATION,MASS_CHANGE
20.42,2.268830757863627,-0.8655846210681866,2.1731169242136374,-2.677945044588987,RETURN,1.0,1.0000000000492086,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000804559,0.32699999991954387,MASS_ADAPTATION,MASS_CHANGE
20.43,2.2656268479365127,-0.8671865760317437,2.173437315206349,-2.677945044588987,RETURN,1.0,1.0000000000472404,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000772378,0.32699999992276196,MASS_ADAPTATION,MASS_CHANGE
20.44,2.262442035770203,-0.8687789821148986,2.17375579642298,-2.677945044588987,RETURN,1.0,1.0000000000453508,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000741483,0.3269999999258515,MASS_ADAPTATION,MASS_CHANGE
20.45,2.2592763774419744,-0.8703618112790128,2.174072362255803,-2.677945044588987,RETURN,1.0,1.0000000000435367,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000711824,0.32699999992881734,MASS_ADAPTATION,MASS_CHANGE
20.46,2.2561299280035847,-0.8719350359982077,2.1743870071996416,-2.677945044588987,RETURN,1.0,1.0000000000417952,payload_released,1.9619999999999997,1.9619999999999995,1.635000000068335,0.32699999993166484,MASS_ADAPTATION,MASS_CHANGE
20.47,2.2530027414752016,-0.8734986292623992,2.17469972585248,-2.677945044588987,RETURN,1.0,1.0000000000401235,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000656015,0.3269999999343982,MASS_ADAPTATION,MASS_CHANGE
20.48,2.249894870839348,-0.875052564580326,2.1750105129160655,-2.677945044588987,RETURN,1.0,1.0000000000385185,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000629774,0.32699999993702233,MASS_ADAPTATION,MASS_CHANGE
20.49,2.246806368034817,-0.8765968159825914,2.1753193631965186,-2.677945044588987,RETURN,1.0,1.0000000000369778,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000604583,0.32699999993954143,MASS_ADAPTATION,MASS_CHANGE
20.5,2.243737283950618,-0.878131358024691,2.1756262716049384,-2.677945044588987,RETURN,1.0,1.0000000000354987,payload_released,1.9619999999999997,1.9619999999999995,1.63500000005804,0.3269999999419597,MASS_ADAPTATION,MASS_CHANGE
20.51,2.2406876684198984,-0.8796561657900508,2.1759312331580105,-2.677945044588987,RETURN,1.0,1.0000000000340787,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000557183,0.3269999999442814,MASS_ADAPTATION,MASS_CHANGE
20.52,2.2376575702138872,-0.8811712148930564,2.1762342429786115,-2.677945044588987,RETURN,1.0,1.0000000000327156,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000534897,0.3269999999465101,MASS_ADAPTATION,MASS_CHANGE
20.53,2.2346470370358094,-0.8826764814820953,2.1765352962964193,-2.677945044588987,RETURN,1.0,1.0000000000314069,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000513498,0.3269999999486499,MASS_ADAPTATION,MASS_CHANGE
20.54,2.2316561155148347,-0.8841719422425827,2.176834388448517,-2.677945044588987,RETURN,1.0,1.0000000000301505,payload_released,1.9619999999999997,1.9619999999999995,1.635000000049296,0.32699999995070383,MASS_ADAPTATION,MASS_CHANGE
20.55,2.2286848512,-0.8856575743999999,2.17713151488,-2.677945044588987,RETURN,1.0,1.0000000000289444,payload_released,1.9619999999999997,1.9619999999999995,1.635000000047324,0.3269999999526758,MASS_ADAPTATION,MASS_CHANGE
20.56,2.2257332885541414,-0.8871333557229293,2.177426671144586,-2.677945044588987,RETURN,1.0,1.0000000000277867,payload_released,1.9619999999999997,1.9619999999999995,1.635000000045431,0.32699999995456874,MASS_ADAPTATION,MASS_CHANGE
20.57,2.222801470947835,-0.8885992645260825,2.177719852905217,-2.677945044588987,RETURN,1.0,1.000000000026675,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000436133,0.3269999999563864,MASS_ADAPTATION,MASS_CHANGE
20.58,2.2198894406533127,-0.8900552796733436,2.178011055934669,-2.677945044588987,RETURN,1.0,1.000000000025608,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000418685,0.3269999999581312,MASS_ADAPTATION,MASS_CHANGE
20.59,2.216997238838411,-0.8915013805807945,2.178300276116159,-2.677945044588987,RETURN,1.0,1.0000000000245837,payload_released,1.9619999999999997,1.9619999999999995,1.635000000040194,0.32699999995980567,MASS_ADAPTATION,MASS_CHANGE
20.6,2.214124905560495,-0.8929375472197525,2.178587509443951,-2.677945044588987,RETURN,1.0,1.0000000000236002,payload_released,1.9619999999999997,1.9619999999999995,1.635000000038586,0.3269999999614137,MASS_ADAPTATION,MASS_CHANGE
20.61,2.211272479760383,-0.8943637601198084,2.178872752023962,-2.677945044588987,RETURN,1.0,1.000000000022656,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000370424,0.32699999996295737,MASS_ADAPTATION,MASS_CHANGE
20.62,2.2084399992562975,-0.8957800003718512,2.1791560000743706,-2.677945044588987,RETURN,1.0,1.0000000000217497,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000355605,0.3269999999644393,MASS_ADAPTATION,MASS_CHANGE
20.63,2.205627500737777,-0.8971862496311116,2.1794372499262225,-2.677945044588987,RETURN,1.0,1.0000000000208797,payload_released,1.9619999999999997,1.9619999999999995,1.635000000034138,0.3269999999658617,MASS_ADAPTATION,MASS_CHANGE
20.64,2.202835019759616,-0.898582490120192,2.1797164980240384,-2.677945044588987,RETURN,1.0,1.0000000000200444,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000327722,0.3269999999672275,MASS_ADAPTATION,MASS_CHANGE
20.65,2.2000625907358025,-0.8999687046320988,2.17999374092642,-2.677945044588987,RETURN,1.0,1.0000000000192426,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000314613,0.32699999996853846,MASS_ADAPTATION,MASS_CHANGE
20.66,2.197310246933439,-0.9013448765332805,2.180268975306656,-2.677945044588987,RETURN,1.0,1.0000000000184728,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000302027,0.326999999969797,MASS_ADAPTATION,MASS_CHANGE
20.67,2.194578020466688,-0.9027109897666561,2.1805421979533315,-2.677945044588987,RETURN,1.0,1.0000000000177338,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000289944,0.3269999999710054,MASS_ADAPTATION,MASS_CHANGE
20.68,2.1918659422906854,-0.9040670288546573,2.1808134057709316,-2.677945044588987,RETURN,1.0,1.0000000000170246,payload_released,1.9619999999999997,1.9619999999999995,1.635000000027835,0.32699999997216467,MASS_ADAPTATION,MASS_CHANGE
20.69,2.1891740421954875,-0.9054129789022562,2.1810825957804516,-2.677945044588987,RETURN,1.0,1.0000000000163436,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000267215,0.3269999999732782,MASS_ADAPTATION,MASS_CHANGE
20.7,2.1865023487999986,-0.9067488256000007,2.1813497651200002,-2.677945044588987,RETURN,1.0,1.00000000001569,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000256526,0.32699999997434714,MASS_ADAPTATION,MASS_CHANGE
20.71,2.183850889545904,-0.9080745552270479,2.18161491104541,-2.677945044588987,RETURN,1.0,1.0000000000150622,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000246263,0.32699999997537343,MASS_ADAPTATION,MASS_CHANGE
20.72,2.181219690691597,-0.9093901546542016,2.1818780309308403,-2.677945044588987,RETURN,1.0,1.0000000000144595,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000236409,0.32699999997635887,MASS_ADAPTATION,MASS_CHANGE
20.73,2.178608777306113,-0.9106956113469435,2.1821391222693887,-2.677945044588987,RETURN,1.0,1.0000000000138811,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000226954,0.32699999997730433,MASS_ADAPTATION,MASS_CHANGE
20.74,2.1760181732630617,-0.9119909133684692,2.182398182673694,-2.677945044588987,RETURN,1.0,1.0000000000133258,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000217872,0.3269999999782125,MASS_ADAPTATION,MASS_CHANGE
20.75,2.173447901234568,-0.9132760493827159,2.1826552098765433,-2.677945044588987,RETURN,1.0,1.0000000000127929,payload_released,1.9619999999999997,1.9619999999999995,1.635000000020916,0.3269999999790838,MASS_ADAPTATION,MASS_CHANGE
20.76,2.170897982685184,-0.914551008657408,2.182910201731482,-2.677945044588987,RETURN,1.0,1.0000000000122813,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000200795,0.32699999997992024,MASS_ADAPTATION,MASS_CHANGE
20.77,2.1683684378658383,-0.9158157810670808,2.1831631562134164,-2.677945044588987,RETURN,1.0,1.0000000000117901,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000192766,0.32699999998072315,MASS_ADAPTATION,MASS_CHANGE
20.78,2.1658592858077617,-0.9170703570961192,2.183414071419224,-2.677945044588987,RETURN,1.0,1.0000000000113185,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000185054,0.3269999999814943,MASS_ADAPTATION,MASS_CHANGE
20.79,2.1633705443164155,-0.9183147278417922,2.1836629455683587,-2.677945044588987,RETURN,1.0,1.0000000000108658,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000177651,0.3269999999822346,MASS_ADAPTATION,MASS_CHANGE
20.8,2.1609022299654317,-0.9195488850172842,2.183909777003457,-2.677945044588987,RETURN,1.0,1.0000000000104312,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000170548,0.32699999998294493,MASS_ADAPTATION,MASS_CHANGE
20.81,2.1584543580905367,-0.9207728209547317,2.1841545641909463,-2.677945044588987,RETURN,1.0,1.000000000010014,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000163725,0.3269999999836273,MASS_ADAPTATION,MASS_CHANGE
20.82,2.1560269427834884,-0.9219865286082558,2.1843973057216513,-2.677945044588987,RETURN,1.0,1.0000000000096134,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000157174,0.3269999999842823,MASS_ADAPTATION,MASS_CHANGE
20.83,2.153619996886004,-0.923190001556998,2.1846380003114,-2.677945044588987,RETURN,1.0,1.0000000000092288,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000150888,0.3269999999849109,MASS_ADAPTATION,MASS_CHANGE
20.84,2.151233531983694,-0.924383234008153,2.184876646801631,-2.677945044588987,RETURN,1.0,1.0000000000088596,payload_released,1.9619999999999997,1.9619999999999995,1.635000000014485,0.32699999998551466,MASS_ADAPTATION,MASS_CHANGE
20.85,2.148867558400002,-0.9255662207999991,2.18511324416,-2.677945044588987,RETURN,1.0,1.0000000000085052,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000139058,0.32699999998609397,MASS_ADAPTATION,MASS_CHANGE
20.86,2.1465220851901132,-0.9267389574049434,2.185347791480989,-2.677945044588987,RETURN,1.0,1.000000000008165,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000133496,0.3269999999866502,MASS_ADAPTATION,MASS_CHANGE
