time,x,y,z,x_ref,y_ref,z_ref
40.5,-3.172784597169447,-0.4559339702282704,5.399999993046544,-2.963065021785413,-0.46930339512069413,5.4
40.51,-3.1713365538694926,-0.4658995504016208,5.401333327040117,-2.961576041984458,-0.4786098071954546,5.401333333333333
40.52,-3.169857268161711,-0.4758605419810229,5.40266666092449,-2.9600578326236042,-0.4879114955846512,5.402666666666668
40.53,-3.1683466387789148,-0.4858168290386625,5.40399999489912,-2.9585104086869665,-0.4972083684843589,5.404
40.54,-3.1668047969500956,-0.4957683315576604,5.4053333288082435,-2.9569337854469944,-0.5065003341382008,5.405333333333333
40.550000000000004,-3.1652316995423657,-0.50571494220458,5.4066666627048,-2.955327978464321,-0.5157873008382325,5.406666666666667
40.56,-3.1636273032218876,-0.5156565529965021,5.407999996672073,-2.9536930035876154,-0.5250691769258314,5.408
40.57,-3.1619917398703254,-0.5255930850040967,5.4093333305153966,-2.9520288769534195,-0.5343458707926279,5.4093333333333335
40.58,-3.1603249282067662,-0.5355244236462189,5.410666664432632,-2.9503356149859896,-0.543617290881409,5.410666666666666
40.59,-3.1586269483983838,-0.5454504821382609,5.4119999983314,-2.948613234397137,-0.5528833456870015,5.412000000000001
40.6,-3.15689781028428,-0.5553711611591771,5.413333332168377,-2.946861752186066,-0.5621439437571749,5.413333333333333
40.61,-3.1551374560053804,-0.5652863492318667,5.414666666094319,-2.9450811856391965,-0.5713989936935701,5.414666666666667
40.62,-3.153346019089592,-0.5751959697007666,5.415999999908118,-2.9432715523300033,-0.5806484041525753,5.4159999999999995
40.63,-3.151523460537195,-0.5850999142749174,5.417333333764639,-2.9414328701188333,-0.5898920838462595,5.417333333333334
40.64,-3.149669737177135,-0.5949980740591362,5.418666667648055,-2.939565157152741,-0.5991299415432197,5.418666666666667
40.65,-3.147784985028555,-0.6048903732412027,5.4200000014291945,-2.9376684318652977,-0.6083618860695356,5.42
40.660000000000004,-3.145869107533816,-0.6147766918937917,5.421333335302172,-2.9357427129764155,-0.6175878263096467,5.421333333333334
40.67,-3.143922238450748,-0.6246569552976865,5.422666669098456,-2.933788019492165,-0.6268076712072372,5.422666666666667
40.68,-3.1419443400139473,-0.6345310546029133,5.424000002893732,-2.9318043707045813,-0.6360213297661603,5.424
