time,x_ref,y_ref,z_ref,yaw_ref
4.02,0.0,0.0,0.5359999999999999,0.0
4.03,0.0,0.0,0.5373333333333334,0.0
4.04,0.0,0.0,0.5386666666666666,0.0
4.05,0.0,0.0,0.54,0.0
4.06,0.0,0.0,0.5413333333333332,0.0
4.07,0.0,0.0,0.5426666666666667,0.0
4.08,0.0,0.0,0.5439999999999999,0.0
4.09,0.0,0.0,0.5453333333333333,0.0
4.1,0.0,0.0,0.5466666666666666,0.0
4.11,0.0,0.0,0.548,0.0
4.12,0.0,0.0,0.5493333333333333,0.0
4.13,0.0,0.0,0.5506666666666666,0.0
4.14,0.0,0.0,0.5519999999999999,0.0
4.15,0.0,0.0,0.5533333333333333,0.0
4.16,0.0,0.0,0.5546666666666666,0.0
4.17,0.0,0.0,0.556,0.0
4.18,0.0,0.0,0.5573333333333333,0.0
4.19,0.0,0.0,0.5586666666666668,0.0
4.2,0.0,0.0,0.56,0.0
4.21,0.0,0.0,0.5613333333333334,0.0
4.22,0.0,0.0,0.5626666666666666,0.0
4.23,0.0,0.0,0.5640000000000001,0.0
4.24,0.0,0.0,0.5653333333333334,0.0
4.25,0.0,0.0,0.5666666666666667,0.0
4.26,0.0,0.0,0.568,0.0
4.27,0.0,0.0,0.5693333333333332,0.0
4.28,0.0,0.0,0.5706666666666668,0.0
4.29,0.0,0.0,0.572,0.0
4.3,0.0,0.0,0.5733333333333334,0.0
4.31,0.0,0.0,0.5746666666666665,0.0
4.32,0.0,0.0,0.5760000000000001,0.0
4.33,0.0,0.0,0.5773333333333333,0.0
4.34,0.0,0.0,0.5786666666666667,0.0
4.35,0.0,0.0,0.58,0.0
4.36,0.0,0.0,0.5813333333333334,0.0
4.37,0.0,0.0,0.5826666666666667,0.0
4.38,0.0,0.0,0.584,0.0
4.39,0.0,0.0,0.5853333333333333,0.0
4.4,0.0,0.0,0.5866666666666667,0.0
4.41,0.0,0.0,0.588,0.0
4.42,0.0,0.0,0.5893333333333334,0.0
4.43,0.0,0.0,0.5906666666666667,0.0
4.44,0.0,0.0,0.5920000000000001,0.0
4.45,0.0,0.0,0.5933333333333334,0.0
4.46,0.0,0.0,0.5946666666666667,0.0
4.47,0.0,0.0,0.596,0.0
4.48,0.0,0.0,0.5973333333333334,0.0
4.49,0.0,0.0,0.5986666666666668,0.0
4.5,0.0,0.0,0.6,0.0
4.51,0.0,0.0,0.6013333333333333,0.0
4.52,0.0,0.0,0.6026666666666666,0.0
4.53,0.0,0.0,0.6040000000000001,0.0
4.54,0.0,0.0,0.6053333333333333,0.0
4.55,0.0,0.0,0.6066666666666667,0.0
4.56,0.0,0.0,0.6079999999999999,0.0
4.57,0.0,0.0,0.6093333333333334,0.0
4.58,0.0,0.0,0.6106666666666666,0.0
4.59,0.0,0.0,0.612,0.0
4.6,0.0,0.0,0.6133333333333333,0.0
4.61,0.0,0.0,0.6146666666666667,0.0
4.62,0.0,0.0,0.616,0.0
4.63,0.0,0.0,0.6173333333333333,0.0
4.64,0.0,0.0,0.6186666666666667,0.0
4.65,0.0,0.0,0.62,0.0
4.66,0.0,0.0,0.6213333333333334,0.0
4.67,0.0,0.0,0.6226666666666667,0.0
4.68,0.0,0.0,0.624,0.0
4.69,0.0,0.0,0.6253333333333334,0.0
4.7,0.0,0.0,0.6266666666666667,0.0
4.71,0.0,0.0,0.628,0.0
4.72,0.0,0.0,0.6293333333333333,0.0
4.73,0.0,0.0,0.6306666666666667,0.0
4.74,0.0,0.0,0.6320000000000001,0.0
4.75,0.0,0.0,0.6333333333333333,0.0
4.76,0.0,0.0,0.6346666666666666,0.0
4.77,0.0,0.0,0.6359999999999999,0.0
4.78,0.0,0.0,0.6373333333333334,0.0
4.79,0.0,0.0,0.6386666666666666,0.0
4.8,0.0,0.0,0.64,0.0
4.81,0.0,0.0,0.6413333333333333,0.0
4.82,0.0,0.0,0.6426666666666667,0.0
4.83,0.0,0.0,0.644,0.0
4.84,0.0,0.0,0.6453333333333333,0.0
4.85,0.0,0.0,0.6466666666666666,0.0
4.86,0.0,0.0,0.648,0.0
4.87,0.0,0.0,0.6493333333333333,0.0
4.88,0.0,0.0,0.6506666666666666,0.0
4.89,0.0,0.0,0.652,0.0
4.9,0.0,0.0,0.6533333333333333,0.0
4.91,0.0,0.0,0.6546666666666667,0.0
4.92,0.0,0.0,0.656,0.0
4.93,0.0,0.0,0.6573333333333333,0.0
4.94,0.0,0.0,0.6586666666666667,0.0
4.95,0.0,0.0,0.66,0.0
4.96,0.0,0.0,0.6613333333333333,0.0
4.97,0.0,0.0,0.6626666666666666,0.0
4.98,0.0,0.0,0.664,0.0
4.99,0.0,0.0,0.6653333333333334,0.0
5.0,0.0,0.0,0.6666666666666666,0.0
5.01,0.0,0.0,0.6679999999999999,0.0
5.02,0.0,0.0,0.6693333333333332,0.0
5.03,0.0,0.0,0.6706666666666667,0.0
5.04,0.0,0.0,0.6719999999999999,0.0
5.05,0.0,0.0,0.6733333333333333,0.0
5.06,0.0,0.0,0.6746666666666666,0.0
5.07,0.0,0.0,0.676,0.0
5.08,0.0,0.0,0.6773333333333333,0.0
5.09,0.0,0.0,0.6786666666666666,0.0
5.1,0.0,0.0,0.68,0.0
5.11,0.0,0.0,0.6813333333333333,0.0
5.12,0.0,0.0,0.6826666666666668,0.0
5.13,0.0,0.0,0.6839999999999999,0.0
5.14,0.0,0.0,0.6853333333333333,0.0
5.15,0.0,0.0,0.6866666666666666,0.0
5.16,0.0,0.0,0.6880000000000001,0.0
5.17,0.0,0.0,0.6893333333333334,0.0
5.18,0.0,0.0,0.6906666666666667,0.0
5.19,0.0,0.0,0.6920000000000001,0.0
5.2,0.0,0.0,0.6933333333333334,0.0
5.21,0.0,0.0,0.6946666666666667,0.0
5.22,0.0,0.0,0.696,0.0
5.23,0.0,0.0,0.6973333333333334,0.0
5.24,0.0,0.0,0.6986666666666668,0.0
5.25,0.0,0.0,0.7,0.0
5.26,0.0,0.0,0.7013333333333333,0.0
5.27,0.0,0.0,0.7026666666666667,0.0
5.28,0.0,0.0,0.7040000000000001,0.0
5.29,0.0,0.0,0.7053333333333334,0.0
5.3,0.0,0.0,0.7066666666666667,0.0
5.31,0.0,0.0,0.708,0.0
5.32,0.0,0.0,0.7093333333333334,0.0
5.33,0.0,0.0,0.7106666666666667,0.0
5.34,0.0,0.0,0.712,0.0
5.35,0.0,0.0,0.7133333333333334,0.0
5.36,0.0,0.0,0.7146666666666667,0.0
5.37,0.0,0.0,0.7160000000000001,0.0
5.38,0.0,0.0,0.7173333333333333,0.0
5.39,0.0,0.0,0.7186666666666667,0.0
5.4,0.0,0.0,0.72,0.0
